# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde dagreeksen <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.,,,,
# ,,,,
# SOURCE: ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE (KNMI),,,,
# Comment: These time series are inhomogeneous because of station relocations and changes in observation techniques. As a result these series are not suitable for trend analysis. For climate change studies we refer to the homogenized series of daily data <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> or the Central Netherlands Temperature <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.,,,,
# ,,,,
# STN         LON(east)   LAT(north)  ALT(m)      NAME,,,,
# 275         5.873       52.056      48.20       Deelen      ,,,,
# TG        : Etmaalgemiddelde temperatuur (in 0.1 graden Celsius) / Daily mean temperature in (0.1 degrees Celsius),,,,
# Q         : Globale straling (in J/cm2) / Global radiation (in J/cm2),,,,
# RH        : Etmaalsom van de neerslag (in 0.1 mm) (-1 voor <0.05 mm) / Daily precipitation amount (in 0.1 mm) (-1 for <0.05 mm),,,,
# STN,YYYYMMDD,   TG,    Q,   RH
275,20030509,113,1129,-1
275,20030510,112,1860,0
275,20030511,146,2103,1
275,20030512,115,1078,64
275,20030513,96,1942,73
275,20030514,82,1197,78
275,20030515,92,1740,3
275,20030516,121,2184,0
275,20030517,140,1255,20
275,20030518,143,1280,50
275,20030519,123,612,135
275,20030520,108,1352,138
275,20030521,124,1262,62
275,20030522,133,434,28
275,20030523,126,673,138
275,20030524,132,433,78
275,20030525,124,1240,13
275,20030526,138,2084,0
275,20030527,163,2004,0
275,20030528,178,2295,0
275,20030529,196,2576,0
275,20030530,218,2422,0
275,20030531,203,2569,0
275,20030601,222,2472,0
275,20030602,210,1917,46
275,20030603,203,2168,9
275,20030604,215,2209,32
275,20030605,167,1757,4
275,20030606,180,2634,0
275,20030607,205,2263,0
275,20030608,184,1246,127
275,20030609,158,2111,0
275,20030610,196,1440,8
275,20030611,180,2466,0
275,20030612,176,2178,18
275,20030613,171,2454,0
275,20030614,167,1823,-1
275,20030615,176,2745,0
275,20030616,175,2131,0
275,20030617,196,2210,3
275,20030618,192,1642,2
275,20030619,182,722,5
275,20030620,144,2028,0
275,20030621,143,2130,0
275,20030622,187,1907,-1
275,20030623,194,1960,1
275,20030624,165,2199,0
275,20030625,155,2560,0
275,20030626,174,2947,0
275,20030627,208,2574,0
275,20030628,184,1366,-1
275,20030629,172,1817,0
275,20030630,168,872,42
275,20030701,160,1506,21
275,20030702,151,1105,99
275,20030703,152,1080,177
275,20030704,145,556,3
275,20030705,153,951,1
275,20030706,150,723,0
275,20030707,171,1605,0
275,20030708,180,1846,-1
275,20030709,176,1996,-1
275,20030710,186,2791,0
275,20030711,194,1855,0
275,20030712,161,1906,0
275,20030713,176,2812,0
275,20030714,207,2858,0
275,20030715,244,2809,0
275,20030716,254,2470,55
275,20030717,180,719,19
275,20030718,199,1731,0
275,20030719,248,2516,0
275,20030720,234,2038,11
275,20030721,209,2281,-1
275,20030722,190,2004,44
275,20030723,196,2221,5
275,20030724,181,1318,87
275,20030725,185,1890,14
275,20030726,189,1261,16
275,20030727,191,1348,9
275,20030728,175,1842,0
275,20030729,203,2255,0
275,20030730,184,953,16
275,20030731,194,2352,0
275,20030801,205,2239,0
275,20030802,214,1821,0
275,20030803,216,2293,0
275,20030804,226,2380,0
275,20030805,233,2178,0
275,20030806,254,2207,-1
275,20030807,283,2224,0
275,20030808,255,2062,0
275,20030809,224,2085,0
275,20030810,227,2130,-1
275,20030811,246,1926,0
275,20030812,269,2084,0
275,20030813,214,1933,-1
275,20030814,179,2144,-1
275,20030815,168,1969,0
275,20030816,162,1678,0
275,20030817,172,780,21
275,20030818,191,906,2
275,20030819,175,1323,-1
275,20030820,167,1296,-1
275,20030821,165,1661,0
275,20030822,174,469,8
275,20030823,187,1399,3
275,20030824,157,694,0
275,20030825,189,1952,0
275,20030826,179,1635,0
275,20030827,163,927,0
275,20030828,161,990,8
275,20030829,134,581,180
275,20030830,135,1465,7
275,20030831,126,1298,10
275,20030901,127,1304,24
275,20030902,123,1365,0
275,20030903,129,1552,0
275,20030904,146,1266,0
275,20030905,184,1727,0
275,20030906,174,701,38
275,20030907,152,932,0
275,20030908,142,924,36
275,20030909,136,1008,1
275,20030910,113,331,154
275,20030911,136,1011,2
275,20030912,131,488,9
275,20030913,127,1717,0
275,20030914,145,1763,0
275,20030915,158,1493,0
275,20030916,159,1410,0
275,20030917,166,1482,0
275,20030918,193,1482,0
275,20030919,182,1399,0
275,20030920,204,1389,0
275,20030921,195,1328,0
275,20030922,199,1315,33
275,20030923,91,705,79
275,20030924,82,1319,0
275,20030925,120,1428,0
275,20030926,129,1069,-1
275,20030927,130,1369,-1
275,20030928,113,452,75
275,20030929,112,914,8
275,20030930,117,1141,0
275,20031001,118,802,32
275,20031002,133,536,0
275,20031003,140,507,14
275,20031004,100,817,28
275,20031005,76,1013,5
275,20031006,85,313,80
275,20031007,82,645,237
275,20031008,103,318,107
275,20031009,114,271,7
275,20031010,122,609,23
275,20031011,97,414,0
275,20031012,77,895,0
275,20031013,88,889,0
275,20031014,76,1015,0
275,20031015,66,1063,0
275,20031016,64,997,0
275,20031017,59,1057,0
275,20031018,52,995,0
275,20031019,51,894,0
275,20031020,60,423,15
275,20031021,52,304,14
275,20031022,49,624,0
275,20031023,13,900,0
275,20031024,-6,264,10
275,20031025,45,263,52
275,20031026,47,378,17
275,20031027,1,775,0
275,20031028,15,683,0
275,20031029,38,724,-1
275,20031030,67,323,2
275,20031031,79,222,49
275,20031101,89,139,30
275,20031102,92,352,58
275,20031103,108,361,95
275,20031104,83,638,0
275,20031105,90,659,0
275,20031106,85,647,0
275,20031107,58,632,0
275,20031108,64,584,0
275,20031109,74,558,0
275,20031110,81,422,-1
275,20031111,27,105,0
275,20031112,47,484,0
275,20031113,85,480,3
275,20031114,65,196,5
275,20031115,81,170,-1
275,20031116,56,97,60
275,20031117,74,225,19
275,20031118,112,47,13
275,20031119,121,80,3
275,20031120,97,46,1
275,20031121,90,214,0
275,20031122,109,180,20
275,20031123,120,163,2
275,20031124,82,57,18
275,20031125,67,321,0
275,20031126,82,166,39
275,20031127,57,206,0
275,20031128,28,432,0
275,20031129,39,244,-1
275,20031130,61,43,26
275,20031201,93,169,47
275,20031202,56,247,0
275,20031203,35,135,0
275,20031204,43,34,0
275,20031205,36,92,0
275,20031206,35,264,9
275,20031207,-18,444,0
275,20031208,-15,381,0
275,20031209,3,381,0
275,20031210,-13,344,0
275,20031211,21,110,63
275,20031212,26,191,13
275,20031213,112,32,284
275,20031214,64,213,85
275,20031215,25,239,11
275,20031216,46,205,-1
275,20031217,33,292,0
275,20031218,23,339,0
275,20031219,29,96,0
275,20031220,74,50,58
275,20031221,49,109,87
275,20031222,1,237,4
275,20031223,4,51,64
275,20031224,30,48,5
275,20031225,74,50,-1
275,20031226,72,103,1
275,20031227,67,254,18
275,20031228,53,57,203
275,20031229,35,228,-1
275,20031230,24,225,0
275,20031231,7,66,0
275,20040101,-2,87,-1
275,20040102,-23,357,0
275,20040103,-28,187,-1
275,20040104,11,167,19
275,20040105,33,104,3
275,20040106,58,27,44
275,20040107,58,96,2
275,20040108,49,216,37
275,20040109,58,80,47
275,20040110,49,194,1
275,20040111,87,63,108
275,20040112,49,92,42
275,20040113,70,132,147
275,20040114,45,114,105
275,20040115,43,196,26
275,20040116,54,89,150
275,20040117,43,78,39
275,20040118,11,423,0
275,20040119,58,55,225
275,20040120,30,382,11
275,20040121,3,449,0
275,20040122,11,92,1
275,20040123,20,390,0
275,20040124,17,61,29
275,20040125,15,271,4
275,20040126,2,209,0
275,20040127,-1,270,5
275,20040128,-1,297,74
275,20040129,0,277,66
275,20040130,16,291,0
275,20040131,63,64,125
275,20040201,101,337,93
275,20040202,104,51,115
275,20040203,127,288,-1
275,20040204,138,195,7
275,20040205,121,126,35
275,20040206,109,126,54
275,20040207,67,178,71
275,20040208,33,367,124
275,20040209,23,392,18
275,20040210,29,228,118
275,20040211,54,148,20
275,20040212,38,297,1
275,20040213,71,208,2
275,20040214,65,345,-1
275,20040215,47,255,0
275,20040216,8,295,0
275,20040217,34,293,2
275,20040218,38,565,40
275,20040219,7,712,0
275,20040220,1,982,0
275,20040221,-2,425,0
275,20040222,14,595,2
275,20040223,-7,901,1
275,20040224,9,612,47
275,20040225,-3,656,16
275,20040226,-5,385,73
275,20040227,-19,573,-1
275,20040228,-29,967,0
275,20040229,-6,909,0
275,20040301,4,1070,0
275,20040302,40,739,0
275,20040303,13,616,0
275,20040304,41,759,0
275,20040305,34,842,8
275,20040306,12,343,19
275,20040307,29,668,16
275,20040308,15,1190,0
275,20040309,12,652,-1
275,20040310,8,248,4
275,20040311,24,859,-1
275,20040312,37,706,8
275,20040313,77,376,43
275,20040314,93,1057,9
275,20040315,111,388,10
275,20040316,123,273,-1
275,20040317,119,1291,0
275,20040318,95,442,15
275,20040319,94,516,148
275,20040320,100,185,112
275,20040321,82,990,7
275,20040322,52,901,91
275,20040323,36,1124,28
275,20040324,27,596,-1
275,20040325,25,1350,0
275,20040326,12,825,2
275,20040327,25,1311,0
275,20040328,55,1343,0
275,20040329,70,949,0
275,20040330,101,1778,0
275,20040331,118,1817,0
275,20040401,138,1683,-1
275,20040402,126,1033,-1
275,20040403,117,751,2
275,20040404,101,1084,42
275,20040405,78,1293,58
275,20040406,59,1049,71
275,20040407,55,1010,32
275,20040408,45,681,37
275,20040409,41,697,0
275,20040410,46,569,1
275,20040411,56,764,0
275,20040412,60,1348,0
275,20040413,81,1269,-1
275,20040414,87,1893,0
275,20040415,116,1853,0
275,20040416,140,2067,0
275,20040417,145,1659,-1
275,20040418,103,1090,9
275,20040419,77,1157,17
275,20040420,83,1993,0
275,20040421,129,1369,0
275,20040422,130,907,-1
275,20040423,100,2157,0
275,20040424,112,1485,-1
275,20040425,122,2044,0
275,20040426,147,1992,0
275,20040427,164,1837,0
275,20040428,147,1414,152
275,20040429,142,951,23
275,20040430,171,2160,-1
275,20040501,144,706,120
275,20040502,121,517,0
275,20040503,127,1624,56
275,20040504,98,1338,12
275,20040505,102,1685,1
275,20040506,100,1379,-1
275,20040507,88,307,166
275,20040508,100,858,1
275,20040509,119,1360,-1
275,20040510,135,2105,-1
275,20040511,113,1554,0
275,20040512,106,1907,0
275,20040513,107,939,0
275,20040514,115,1266,0
275,20040515,130,1845,0
275,20040516,142,1928,0
275,20040517,154,2341,0
275,20040518,148,2328,0
275,20040519,148,2453,0
275,20040520,141,1659,-1
275,20040521,104,1738,-1
275,20040522,79,1835,15
275,20040523,95,2626,36
275,20040524,109,1637,0
275,20040525,100,1219,-1
275,20040526,91,1768,0
275,20040527,91,998,2
275,20040528,119,2511,0
275,20040529,171,2828,0
275,20040530,168,1670,55
275,20040531,135,1115,38
275,20040601,151,2250,0
275,20040602,130,932,22
275,20040603,143,2189,-1
275,20040604,136,757,44
275,20040605,124,1082,4
275,20040606,134,2281,0
275,20040607,190,2478,0
275,20040608,225,2579,0
275,20040609,209,2253,0
275,20040610,180,1412,9
275,20040611,170,2004,0
275,20040612,135,1640,122
275,20040613,129,1482,-1
275,20040614,158,2027,0
275,20040615,165,1918,-1
275,20040616,150,1587,0
275,20040617,157,1043,3
275,20040618,145,1202,80
275,20040619,116,2075,36
275,20040620,126,2164,22
275,20040621,122,1495,61
275,20040622,147,1783,11
275,20040623,159,1413,169
275,20040624,145,1658,33
275,20040625,125,1113,49
275,20040626,151,1957,-1
275,20040627,177,1717,20
275,20040628,155,2074,0
275,20040629,156,1894,0
275,20040630,182,1771,2
275,20040701,149,1529,52
275,20040702,143,1871,25
275,20040703,153,1939,20
275,20040704,146,1180,7
275,20040705,148,1837,21
275,20040706,150,2423,0
275,20040707,167,2079,49
275,20040708,165,1322,97
275,20040709,149,1229,67
275,20040710,146,1945,9
275,20040711,138,1402,3
275,20040712,135,835,29
275,20040713,140,1834,3
275,20040714,153,1193,48
275,20040715,174,713,-1
275,20040716,178,916,18
275,20040717,204,2170,105
275,20040718,182,1404,22
275,20040719,170,1977,0
275,20040720,159,836,60
275,20040721,185,1747,21
275,20040722,205,2090,0
275,20040723,195,1560,62
275,20040724,170,2068,0
275,20040725,146,835,21
275,20040726,158,2031,34
275,20040727,158,1842,0
275,20040728,180,1924,0
275,20040729,205,2526,0
275,20040730,221,2214,0
275,20040731,198,2002,0
275,20040801,186,2234,0
275,20040802,205,2365,0
275,20040803,222,2310,0
275,20040804,230,2007,0
275,20040805,246,2018,0
275,20040806,248,1795,0
275,20040807,214,1498,4
275,20040808,250,2270,0
275,20040809,263,2316,0
275,20040810,223,1255,19
275,20040811,211,1570,5
275,20040812,193,759,58
275,20040813,166,744,143
275,20040814,193,1917,-1
275,20040815,192,1629,7
275,20040816,187,902,31
275,20040817,198,1712,3
275,20040818,210,1610,56
275,20040819,190,1408,1
275,20040820,164,1150,48
275,20040821,131,867,8
275,20040822,150,1639,0
275,20040823,167,1387,37
275,20040824,169,1177,145
275,20040825,154,892,57
275,20040826,155,1029,11
275,20040827,149,301,150
275,20040828,157,1661,-1
275,20040829,158,1166,-1
275,20040830,138,1002,209
275,20040831,135,1167,36
275,20040901,144,1214,-1
275,20040902,174,1828,0
275,20040903,183,1790,0
275,20040904,201,1641,0
275,20040905,204,1695,0
275,20040906,204,1871,0
275,20040907,184,1667,0
275,20040908,162,1805,0
275,20040909,169,1877,0
275,20040910,185,1680,23
275,20040911,186,916,-1
275,20040912,155,1335,2
275,20040913,150,787,66
275,20040914,145,1312,2
275,20040915,117,906,55
275,20040916,117,1442,0
275,20040917,145,1497,0
275,20040918,168,934,6
275,20040919,144,1423,17
275,20040920,133,241,71
275,20040921,124,858,69
275,20040922,113,351,156
275,20040923,118,646,108
275,20040924,108,943,43
275,20040925,115,674,21
275,20040926,137,1097,-1
275,20040927,145,768,15
275,20040928,152,484,47
275,20040929,124,808,7
275,20040930,116,814,17
275,20041001,135,319,9
275,20041002,135,1016,5
275,20041003,136,806,-1
275,20041004,154,640,1
275,20041005,139,316,-1
275,20041006,121,786,2
275,20041007,104,903,0
275,20041008,90,824,0
275,20041009,81,1093,0
275,20041010,83,1176,0
275,20041011,78,1136,0
275,20041012,78,746,0
275,20041013,110,955,0
275,20041014,118,516,14
275,20041015,100,645,78
275,20041016,76,322,77
275,20041017,83,223,1
275,20041018,85,383,39
275,20041019,89,945,0
275,20041020,126,134,194
275,20041021,128,886,71
275,20041022,130,860,0
275,20041023,153,154,55
275,20041024,164,250,4
275,20041025,131,393,9
275,20041026,80,602,0
275,20041027,81,571,0
275,20041028,116,298,34
275,20041029,118,548,82
275,20041030,97,552,0
275,20041031,96,232,0
275,20041101,69,323,0
275,20041102,83,159,2
275,20041103,96,320,28
275,20041104,96,344,5
275,20041105,75,419,6
275,20041106,80,330,29
275,20041107,63,453,0
275,20041108,62,240,-1
275,20041109,17,569,7
275,20041110,52,146,111
275,20041111,25,182,0
275,20041112,39,336,36
275,20041113,35,521,19
275,20041114,34,471,0
275,20041115,54,55,0
275,20041116,93,78,33
275,20041117,107,50,74
275,20041118,69,90,224
275,20041119,22,343,42
275,20041120,8,218,70
275,20041121,1,223,14
275,20041122,103,101,24
275,20041123,57,280,21
275,20041124,12,436,0
275,20041125,-6,455,0
275,20041126,27,92,26
275,20041127,75,159,-1
275,20041128,75,63,77
275,20041129,69,113,0
275,20041130,41,204,0
275,20041201,25,27,17
275,20041202,24,391,0
275,20041203,31,122,0
275,20041204,24,117,7
275,20041205,61,73,0
275,20041206,67,113,0
275,20041207,56,82,3
275,20041208,46,132,0
275,20041209,-5,147,0
275,20041210,-15,78,0
275,20041211,19,82,0
275,20041212,24,70,0
275,20041213,-14,56,0
275,20041214,-5,68,0
275,20041215,38,170,0
275,20041216,52,190,33
275,20041217,52,80,92
275,20041218,31,114,26
275,20041219,-4,360,0
275,20041220,-23,403,0
275,20041221,-24,382,0
275,20041222,24,23,40
275,20041223,89,79,8
275,20041224,83,286,139
275,20041225,34,220,51
275,20041226,-21,238,0
275,20041227,-36,408,0
275,20041228,8,85,91
275,20041229,24,357,7
275,20041230,55,32,5
275,20041231,84,44,28
275,20050101,65,146,26
275,20050102,56,120,1
275,20050103,65,64,0
275,20050104,72,45,14
275,20050105,56,152,28
275,20050106,69,315,17
275,20050107,107,87,0
275,20050108,84,141,9
275,20050109,70,300,2
275,20050110,112,332,19
275,20050111,97,228,15
275,20050112,74,303,18
275,20050113,47,315,3
275,20050114,25,396,-1
275,20050115,8,491,0
275,20050116,11,450,0
275,20050117,55,139,74
275,20050118,35,169,94
275,20050119,43,435,31
275,20050120,89,99,61
275,20050121,42,233,78
275,20050122,32,383,9
275,20050123,9,405,21
275,20050124,-10,528,10
275,20050125,-15,426,2
275,20050126,-22,466,0
275,20050127,-5,219,-1
275,20050128,3,132,1
275,20050129,-3,272,1
275,20050130,47,201,18
275,20050131,58,142,78
275,20050201,39,364,-1
275,20050202,57,310,26
275,20050203,61,365,-1
275,20050204,50,457,0
275,20050205,17,673,0
275,20050206,21,702,0
275,20050207,-7,708,0
275,20050208,3,703,0
275,20050209,50,465,9
275,20050210,69,54,150
275,20050211,61,450,6
275,20050212,75,94,214
275,20050213,27,480,92
275,20050214,23,330,46
275,20050215,4,165,-1
275,20050216,-8,695,-1
275,20050217,-4,419,-1
275,20050218,6,206,23
275,20050219,22,483,5
275,20050220,14,512,12
275,20050221,12,599,36
275,20050222,-7,415,12
275,20050223,-9,274,8
275,20050224,-4,605,3
275,20050225,-7,482,-1
275,20050226,3,218,3
275,20050227,-35,880,-1
275,20050228,-47,1181,0
275,20050301,-22,327,7
275,20050302,-11,310,48
275,20050303,-30,446,4
275,20050304,-60,842,1
275,20050305,-19,736,10
275,20050306,-18,816,23
275,20050307,26,629,15
275,20050308,42,504,9
275,20050309,34,552,16
275,20050310,11,1056,0
275,20050311,34,82,61
275,20050312,25,675,72
275,20050313,36,736,10
275,20050314,39,603,0
275,20050315,81,1155,0
275,20050316,138,1176,16
275,20050317,115,261,-1
275,20050318,89,225,0
275,20050319,92,398,3
275,20050320,67,1351,0
275,20050321,88,1486,0
275,20050322,119,986,12
275,20050323,121,1440,-1
275,20050324,129,1156,40
275,20050325,111,1162,5
275,20050326,105,873,-1
275,20050327,119,1067,0
275,20050328,114,723,-1
275,20050329,101,595,-1
275,20050330,114,908,-1
275,20050331,105,1670,0
275,20050401,106,1793,0
275,20050402,116,1901,0
275,20050403,137,1708,0
275,20050404,129,1493,44
275,20050405,85,1476,5
275,20050406,88,965,14
275,20050407,82,1166,17
275,20050408,61,989,59
275,20050409,39,1189,37
275,20050410,66,648,6
275,20050411,97,1753,0
275,20050412,91,1368,0
275,20050413,101,611,16
275,20050414,127,1098,27
275,20050415,118,1376,28
275,20050416,80,551,49
275,20050417,109,1136,0
275,20050418,109,1085,-1
275,20050419,82,627,172
275,20050420,83,1381,34
275,20050421,82,2308,0
275,20050422,89,2267,0
275,20050423,109,2278,0
275,20050424,128,1721,0
275,20050425,119,1710,-1
275,20050426,107,1036,42
275,20050427,109,1614,87
275,20050428,129,1595,0
275,20050429,138,709,85
275,20050430,143,768,-1
275,20050501,201,2008,0
275,20050502,158,845,9
275,20050503,140,882,93
275,20050504,118,774,48
275,20050505,93,1644,31
275,20050506,100,1558,5
275,20050507,76,798,57
275,20050508,61,1703,54
275,20050509,70,1803,17
275,20050510,71,1638,24
275,20050511,77,1717,17
275,20050512,87,2303,0
275,20050513,118,2023,0
275,20050514,113,2062,0
275,20050515,101,1463,39
275,20050516,89,1205,21
275,20050517,67,1298,-1
275,20050518,80,2141,0
275,20050519,135,2015,9
275,20050520,162,1336,57
275,20050521,155,1924,108
275,20050522,148,2378,0
275,20050523,127,2025,-1
275,20050524,139,1412,-1
275,20050525,178,2266,0
275,20050526,216,2431,0
275,20050527,230,2672,0
275,20050528,213,2653,0
275,20050529,154,2058,5
275,20050530,99,399,60
275,20050531,107,1961,28
275,20050601,125,2422,-1
275,20050602,158,794,3
275,20050603,178,1929,87
275,20050604,139,1131,13
275,20050605,140,1123,57
275,20050606,113,1543,-1
275,20050607,98,1640,-1
275,20050608,109,2475,0
275,20050609,124,2353,0
275,20050610,121,1952,0
275,20050611,106,1445,8
275,20050612,110,1162,70
275,20050613,121,1913,6
275,20050614,150,2912,0
275,20050615,167,2302,-1
275,20050616,186,2057,1
275,20050617,188,965,2
275,20050618,192,2861,0
275,20050619,227,2978,0
275,20050620,259,2781,0
275,20050621,211,2373,0
275,20050622,189,2430,0
275,20050623,241,2818,0
275,20050624,260,2250,9
275,20050625,187,873,35
275,20050626,169,2658,0
275,20050627,182,2784,0
275,20050628,187,2843,0
275,20050629,190,1645,233
275,20050630,171,1112,201
275,20050701,165,1477,19
275,20050702,173,965,5
275,20050703,207,2062,4
275,20050704,185,1125,107
275,20050705,142,1726,7
275,20050706,144,1032,91
275,20050707,147,1471,-1
275,20050708,138,973,38
275,20050709,166,2103,0
275,20050710,219,2667,0
275,20050711,205,2419,0
275,20050712,210,2668,0
275,20050713,202,2565,0
275,20050714,210,2368,0
275,20050715,208,2040,0
275,20050716,166,2210,0
275,20050717,170,1789,0
275,20050718,206,1886,-1
275,20050719,180,1543,1
275,20050720,156,1110,30
275,20050721,146,604,13
275,20050722,140,863,46
275,20050723,141,1244,11
275,20050724,172,1586,17
275,20050725,174,1053,42
275,20050726,153,983,2
275,20050727,181,849,77
275,20050728,226,1912,8
275,20050729,212,1418,88
275,20050730,169,1527,161
275,20050731,145,679,65
275,20050801,148,1471,-1
275,20050802,136,1552,0
275,20050803,145,1579,49
275,20050804,156,2047,-1
275,20050805,141,753,57
275,20050806,122,1340,129
275,20050807,129,1917,47
275,20050808,149,1401,36
275,20050809,140,1346,-1
275,20050810,144,1102,2
275,20050811,153,1022,1
275,20050812,140,833,149
275,20050813,151,1550,5
275,20050814,159,1346,164
275,20050815,143,611,17
275,20050816,148,1661,0
275,20050817,171,2278,0
275,20050818,212,2146,0
275,20050819,193,1191,1
275,20050820,172,1043,0
275,20050821,179,961,0
275,20050822,164,906,0
275,20050823,141,730,4
275,20050824,152,1689,-1
275,20050825,141,690,128
275,20050826,135,1504,4
275,20050827,147,944,-1
275,20050828,161,1990,0
275,20050829,182,2016,0
275,20050830,188,1947,0
275,20050831,227,1975,0
275,20050901,194,1129,3
275,20050902,189,1737,0
275,20050903,180,1165,0
275,20050904,192,1895,0
275,20050905,209,1923,0
275,20050906,197,1535,0
275,20050907,191,1486,0
275,20050908,212,1643,0
275,20050909,205,884,6
275,20050910,202,1173,29
275,20050911,176,355,1
275,20050912,164,933,0
275,20050913,145,1590,0
275,20050914,158,404,6
